id_const,territorio,id_tiempo,tipo,unidad,valor
828,"Balears, Illes",201205,Mercantiles,Número de Sociedades,256
829,"Balears, Illes",201204,Mercantiles,Número de Sociedades,226
830,"Balears, Illes",201203,Mercantiles,Número de Sociedades,307
831,"Balears, Illes",201202,Mercantiles,Número de Sociedades,255
832,"Balears, Illes",201201,Mercantiles,Número de Sociedades,200
833,"Balears, Illes",201112,Mercantiles,Número de Sociedades,183
834,"Balears, Illes",201111,Mercantiles,Número de Sociedades,178
835,"Balears, Illes",201110,Mercantiles,Número de Sociedades,172
836,"Balears, Illes",201109,Mercantiles,Número de Sociedades,145
837,"Balears, Illes",201108,Mercantiles,Número de Sociedades,151
838,"Balears, Illes",201107,Mercantiles,Número de Sociedades,183
839,"Balears, Illes",201106,Mercantiles,Número de Sociedades,192
840,"Balears, Illes",201105,Mercantiles,Número de Sociedades,242
841,"Balears, Illes",201104,Mercantiles,Número de Sociedades,209
842,"Balears, Illes",201103,Mercantiles,Número de Sociedades,242
843,"Balears, Illes",201102,Mercantiles,Número de Sociedades,222
844,"Balears, Illes",201101,Mercantiles,Número de Sociedades,172
845,"Balears, Illes",201012,Mercantiles,Número de Sociedades,161
846,"Balears, Illes",201011,Mercantiles,Número de Sociedades,154
847,"Balears, Illes",201010,Mercantiles,Número de Sociedades,116
848,"Balears, Illes",201009,Mercantiles,Número de Sociedades,141
849,"Balears, Illes",201008,Mercantiles,Número de Sociedades,134
850,"Balears, Illes",201007,Mercantiles,Número de Sociedades,158
851,"Balears, Illes",201006,Mercantiles,Número de Sociedades,177
852,"Balears, Illes",201005,Mercantiles,Número de Sociedades,212
853,"Balears, Illes",201004,Mercantiles,Número de Sociedades,178
854,"Balears, Illes",201003,Mercantiles,Número de Sociedades,221
855,"Balears, Illes",201002,Mercantiles,Número de Sociedades,185
856,"Balears, Illes",201001,Mercantiles,Número de Sociedades,135
857,"Balears, Illes",200912,Mercantiles,Número de Sociedades,189
858,"Balears, Illes",200911,Mercantiles,Número de Sociedades,154
859,"Balears, Illes",200910,Mercantiles,Número de Sociedades,148
860,"Balears, Illes",200909,Mercantiles,Número de Sociedades,150
861,"Balears, Illes",200908,Mercantiles,Número de Sociedades,155
862,"Balears, Illes",200907,Mercantiles,Número de Sociedades,146
863,"Balears, Illes",200906,Mercantiles,Número de Sociedades,187
864,"Balears, Illes",200905,Mercantiles,Número de Sociedades,192
865,"Balears, Illes",200904,Mercantiles,Número de Sociedades,175
866,"Balears, Illes",200903,Mercantiles,Número de Sociedades,249
867,"Balears, Illes",200902,Mercantiles,Número de Sociedades,212
868,"Balears, Illes",200901,Mercantiles,Número de Sociedades,188
869,"Balears, Illes",200812,Mercantiles,Número de Sociedades,157
870,"Balears, Illes",200811,Mercantiles,Número de Sociedades,165
871,"Balears, Illes",200810,Mercantiles,Número de Sociedades,174
872,"Balears, Illes",200809,Mercantiles,Número de Sociedades,189
873,"Balears, Illes",200808,Mercantiles,Número de Sociedades,162
874,"Balears, Illes",200807,Mercantiles,Número de Sociedades,258
875,"Balears, Illes",200806,Mercantiles,Número de Sociedades,242
876,"Balears, Illes",200805,Mercantiles,Número de Sociedades,318
877,"Balears, Illes",200804,Mercantiles,Número de Sociedades,299
878,"Balears, Illes",200803,Mercantiles,Número de Sociedades,275
879,"Balears, Illes",200802,Mercantiles,Número de Sociedades,385
880,"Balears, Illes",200801,Mercantiles,Número de Sociedades,356
881,Canarias,202604,Mercantiles,Número de Sociedades,387
882,Canarias,202603,Mercantiles,Número de Sociedades,506
883,Canarias,202602,Mercantiles,Número de Sociedades,394
884,Canarias,202601,Mercantiles,Número de Sociedades,387
885,Canarias,202512,Mercantiles,Número de Sociedades,493
886,Canarias,202511,Mercantiles,Número de Sociedades,340
887,Canarias,202510,Mercantiles,Número de Sociedades,440
888,Canarias,202509,Mercantiles,Número de Sociedades,361
889,Canarias,202508,Mercantiles,Número de Sociedades,306
890,Canarias,202507,Mercantiles,Número de Sociedades,436
891,Canarias,202506,Mercantiles,Número de Sociedades,417
892,Canarias,202505,Mercantiles,Número de Sociedades,429
893,Canarias,202504,Mercantiles,Número de Sociedades,427
894,Canarias,202503,Mercantiles,Número de Sociedades,402
895,Canarias,202502,Mercantiles,Número de Sociedades,285
896,Canarias,202501,Mercantiles,Número de Sociedades,472
897,Canarias,202412,Mercantiles,Número de Sociedades,393
898,Canarias,202411,Mercantiles,Número de Sociedades,349
899,Canarias,202410,Mercantiles,Número de Sociedades,355
900,Canarias,202409,Mercantiles,Número de Sociedades,308
901,Canarias,202408,Mercantiles,Número de Sociedades,282
902,Canarias,202407,Mercantiles,Número de Sociedades,360
903,Canarias,202406,Mercantiles,Número de Sociedades,365
904,Canarias,202405,Mercantiles,Número de Sociedades,312
905,Canarias,202404,Mercantiles,Número de Sociedades,441
906,Canarias,202403,Mercantiles,Número de Sociedades,402
907,Canarias,202402,Mercantiles,Número de Sociedades,384
908,Canarias,202401,Mercantiles,Número de Sociedades,373
909,Canarias,202312,Mercantiles,Número de Sociedades,292
910,Canarias,202311,Mercantiles,Número de Sociedades,358
911,Canarias,202310,Mercantiles,Número de Sociedades,304
912,Canarias,202309,Mercantiles,Número de Sociedades,279
913,Canarias,202308,Mercantiles,Número de Sociedades,310
914,Canarias,202307,Mercantiles,Número de Sociedades,287
915,Canarias,202306,Mercantiles,Número de Sociedades,373
916,Canarias,202305,Mercantiles,Número de Sociedades,328
917,Canarias,202304,Mercantiles,Número de Sociedades,306
918,Canarias,202303,Mercantiles,Número de Sociedades,460
919,Canarias,202302,Mercantiles,Número de Sociedades,340
920,Canarias,202301,Mercantiles,Número de Sociedades,335
921,Canarias,202212,Mercantiles,Número de Sociedades,286
922,Canarias,202211,Mercantiles,Número de Sociedades,337
923,Canarias,202210,Mercantiles,Número de Sociedades,263
924,Canarias,202209,Mercantiles,Número de Sociedades,260
925,Canarias,202208,Mercantiles,Número de Sociedades,277
926,Canarias,202207,Mercantiles,Número de Sociedades,282
927,Canarias,202206,Mercantiles,Número de Sociedades,347
928,Canarias,202205,Mercantiles,Número de Sociedades,324
929,Canarias,202204,Mercantiles,Número de Sociedades,321
930,Canarias,202203,Mercantiles,Número de Sociedades,378
931,Canarias,202202,Mercantiles,Número de Sociedades,294
932,Canarias,202201,Mercantiles,Número de Sociedades,281
933,Canarias,202112,Mercantiles,Número de Sociedades,297
934,Canarias,202111,Mercantiles,Número de Sociedades,282
935,Canarias,202110,Mercantiles,Número de Sociedades,283
936,Canarias,202109,Mercantiles,Número de Sociedades,256
937,Canarias,202108,Mercantiles,Número de Sociedades,242
938,Canarias,202107,Mercantiles,Número de Sociedades,308
939,Canarias,202106,Mercantiles,Número de Sociedades,314
940,Canarias,202105,Mercantiles,Número de Sociedades,347
941,Canarias,202104,Mercantiles,Número de Sociedades,286
942,Canarias,202103,Mercantiles,Número de Sociedades,308
943,Canarias,202102,Mercantiles,Número de Sociedades,314
944,Canarias,202101,Mercantiles,Número de Sociedades,257
945,Canarias,202012,Mercantiles,Número de Sociedades,254
946,Canarias,202011,Mercantiles,Número de Sociedades,258
947,Canarias,202010,Mercantiles,Número de Sociedades,226
948,Canarias,202009,Mercantiles,Número de Sociedades,259
949,Canarias,202008,Mercantiles,Número de Sociedades,237
950,Canarias,202007,Mercantiles,Número de Sociedades,285
951,Canarias,202006,Mercantiles,Número de Sociedades,186
952,Canarias,202005,Mercantiles,Número de Sociedades,81
953,Canarias,202004,Mercantiles,Número de Sociedades,41
954,Canarias,202003,Mercantiles,Número de Sociedades,223
955,Canarias,202002,Mercantiles,Número de Sociedades,277
956,Canarias,202001,Mercantiles,Número de Sociedades,334
957,Canarias,201912,Mercantiles,Número de Sociedades,256
958,Canarias,201911,Mercantiles,Número de Sociedades,224
959,Canarias,201910,Mercantiles,Número de Sociedades,288
960,Canarias,201909,Mercantiles,Número de Sociedades,221
961,Canarias,201908,Mercantiles,Número de Sociedades,261
962,Canarias,201907,Mercantiles,Número de Sociedades,278
963,Canarias,201906,Mercantiles,Número de Sociedades,277
964,Canarias,201905,Mercantiles,Número de Sociedades,302
965,Canarias,201904,Mercantiles,Número de Sociedades,325
966,Canarias,201903,Mercantiles,Número de Sociedades,349
967,Canarias,201902,Mercantiles,Número de Sociedades,306
968,Canarias,201901,Mercantiles,Número de Sociedades,298
969,Canarias,201812,Mercantiles,Número de Sociedades,261
970,Canarias,201811,Mercantiles,Número de Sociedades,282
971,Canarias,201810,Mercantiles,Número de Sociedades,281
972,Canarias,201809,Mercantiles,Número de Sociedades,247
973,Canarias,201808,Mercantiles,Número de Sociedades,272
974,Canarias,201807,Mercantiles,Número de Sociedades,299
975,Canarias,201806,Mercantiles,Número de Sociedades,348
976,Canarias,201805,Mercantiles,Número de Sociedades,341
977,Canarias,201804,Mercantiles,Número de Sociedades,365
978,Canarias,201803,Mercantiles,Número de Sociedades,337
979,Canarias,201802,Mercantiles,Número de Sociedades,261
980,Canarias,201801,Mercantiles,Número de Sociedades,345
981,Canarias,201712,Mercantiles,Número de Sociedades,284
982,Canarias,201711,Mercantiles,Número de Sociedades,295
983,Canarias,201710,Mercantiles,Número de Sociedades,297
984,Canarias,201709,Mercantiles,Número de Sociedades,227
985,Canarias,201708,Mercantiles,Número de Sociedades,285
986,Canarias,201707,Mercantiles,Número de Sociedades,291
987,Canarias,201706,Mercantiles,Número de Sociedades,368
988,Canarias,201705,Mercantiles,Número de Sociedades,389
989,Canarias,201704,Mercantiles,Número de Sociedades,310
990,Canarias,201703,Mercantiles,Número de Sociedades,418
991,Canarias,201702,Mercantiles,Número de Sociedades,307
992,Canarias,201701,Mercantiles,Número de Sociedades,379
993,Canarias,201612,Mercantiles,Número de Sociedades,277
994,Canarias,201611,Mercantiles,Número de Sociedades,296
995,Canarias,201610,Mercantiles,Número de Sociedades,275
996,Canarias,201609,Mercantiles,Número de Sociedades,268
997,Canarias,201608,Mercantiles,Número de Sociedades,262
998,Canarias,201607,Mercantiles,Número de Sociedades,274
999,Canarias,201606,Mercantiles,Número de Sociedades,416
1000,Canarias,201605,Mercantiles,Número de Sociedades,330
1001,Canarias,201604,Mercantiles,Número de Sociedades,364
1002,Canarias,201603,Mercantiles,Número de Sociedades,364
1003,Canarias,201602,Mercantiles,Número de Sociedades,344
1004,Canarias,201601,Mercantiles,Número de Sociedades,345
1005,Canarias,201512,Mercantiles,Número de Sociedades,288
1006,Canarias,201511,Mercantiles,Número de Sociedades,293
1007,Canarias,201510,Mercantiles,Número de Sociedades,296
1008,Canarias,201509,Mercantiles,Número de Sociedades,231
1009,Canarias,201508,Mercantiles,Número de Sociedades,250
1010,Canarias,201507,Mercantiles,Número de Sociedades,315
1011,Canarias,201506,Mercantiles,Número de Sociedades,322
1012,Canarias,201505,Mercantiles,Número de Sociedades,300
1013,Canarias,201504,Mercantiles,Número de Sociedades,269
1014,Canarias,201503,Mercantiles,Número de Sociedades,419
1015,Canarias,201502,Mercantiles,Número de Sociedades,299
1016,Canarias,201501,Mercantiles,Número de Sociedades,295
1017,Canarias,201412,Mercantiles,Número de Sociedades,247
1018,Canarias,201411,Mercantiles,Número de Sociedades,266
1019,Canarias,201410,Mercantiles,Número de Sociedades,318
1020,Canarias,201409,Mercantiles,Número de Sociedades,253
1021,Canarias,201408,Mercantiles,Número de Sociedades,244
1022,Canarias,201407,Mercantiles,Número de Sociedades,268
1023,Canarias,201406,Mercantiles,Número de Sociedades,298
1024,Canarias,201405,Mercantiles,Número de Sociedades,303
1025,Canarias,201404,Mercantiles,Número de Sociedades,286
1026,Canarias,201403,Mercantiles,Número de Sociedades,346
1027,Canarias,201402,Mercantiles,Número de Sociedades,361
1028,Canarias,201401,Mercantiles,Número de Sociedades,296
1029,Canarias,201312,Mercantiles,Número de Sociedades,231
1030,Canarias,201311,Mercantiles,Número de Sociedades,228
1031,Canarias,201310,Mercantiles,Número de Sociedades,259
1032,Canarias,201309,Mercantiles,Número de Sociedades,215
1033,Canarias,201308,Mercantiles,Número de Sociedades,257
1034,Canarias,201307,Mercantiles,Número de Sociedades,345
1035,Canarias,201306,Mercantiles,Número de Sociedades,313
1036,Canarias,201305,Mercantiles,Número de Sociedades,329
1037,Canarias,201304,Mercantiles,Número de Sociedades,355
1038,Canarias,201303,Mercantiles,Número de Sociedades,319
1039,Canarias,201302,Mercantiles,Número de Sociedades,295
1040,Canarias,201301,Mercantiles,Número de Sociedades,278
1041,Canarias,201212,Mercantiles,Número de Sociedades,216
1042,Canarias,201211,Mercantiles,Número de Sociedades,264
1043,Canarias,201210,Mercantiles,Número de Sociedades,284
1044,Canarias,201209,Mercantiles,Número de Sociedades,252
1045,Canarias,201208,Mercantiles,Número de Sociedades,245
1046,Canarias,201207,Mercantiles,Número de Sociedades,254
1047,Canarias,201206,Mercantiles,Número de Sociedades,286
1048,Canarias,201205,Mercantiles,Número de Sociedades,244
1049,Canarias,201204,Mercantiles,Número de Sociedades,252
1050,Canarias,201203,Mercantiles,Número de Sociedades,319
1051,Canarias,201202,Mercantiles,Número de Sociedades,266
1052,Canarias,201201,Mercantiles,Número de Sociedades,307
1053,Canarias,201112,Mercantiles,Número de Sociedades,251
1054,Canarias,201111,Mercantiles,Número de Sociedades,271
1055,Canarias,201110,Mercantiles,Número de Sociedades,235
1056,Canarias,201109,Mercantiles,Número de Sociedades,224
1057,Canarias,201108,Mercantiles,Número de Sociedades,235
1058,Canarias,201107,Mercantiles,Número de Sociedades,271
1059,Canarias,201106,Mercantiles,Número de Sociedades,264
1060,Canarias,201105,Mercantiles,Número de Sociedades,310
1061,Canarias,201104,Mercantiles,Número de Sociedades,253
1062,Canarias,201103,Mercantiles,Número de Sociedades,301
1063,Canarias,201102,Mercantiles,Número de Sociedades,298
1064,Canarias,201101,Mercantiles,Número de Sociedades,255
1065,Canarias,201012,Mercantiles,Número de Sociedades,207
1066,Canarias,201011,Mercantiles,Número de Sociedades,232
1067,Canarias,201010,Mercantiles,Número de Sociedades,170
1068,Canarias,201009,Mercantiles,Número de Sociedades,194
1069,Canarias,201008,Mercantiles,Número de Sociedades,204
1070,Canarias,201007,Mercantiles,Número de Sociedades,235
1071,Canarias,201006,Mercantiles,Número de Sociedades,261
1072,Canarias,201005,Mercantiles,Número de Sociedades,282
1073,Canarias,201004,Mercantiles,Número de Sociedades,222
1074,Canarias,201003,Mercantiles,Número de Sociedades,360
1075,Canarias,201002,Mercantiles,Número de Sociedades,223
1076,Canarias,201001,Mercantiles,Número de Sociedades,184
1077,Canarias,200912,Mercantiles,Número de Sociedades,202
1078,Canarias,200911,Mercantiles,Número de Sociedades,222
1079,Canarias,200910,Mercantiles,Número de Sociedades,238
1080,Canarias,200909,Mercantiles,Número de Sociedades,208
1081,Canarias,200908,Mercantiles,Número de Sociedades,189
1082,Canarias,200907,Mercantiles,Número de Sociedades,228
1083,Canarias,200906,Mercantiles,Número de Sociedades,241
1084,Canarias,200905,Mercantiles,Número de Sociedades,261
1085,Canarias,200904,Mercantiles,Número de Sociedades,228
1086,Canarias,200903,Mercantiles,Número de Sociedades,296
1087,Canarias,200902,Mercantiles,Número de Sociedades,244
1088,Canarias,200901,Mercantiles,Número de Sociedades,250
1089,Canarias,200812,Mercantiles,Número de Sociedades,215
1090,Canarias,200811,Mercantiles,Número de Sociedades,248
1091,Canarias,200810,Mercantiles,Número de Sociedades,232
1092,Canarias,200809,Mercantiles,Número de Sociedades,275
1093,Canarias,200808,Mercantiles,Número de Sociedades,231
1094,Canarias,200807,Mercantiles,Número de Sociedades,338
1095,Canarias,200806,Mercantiles,Número de Sociedades,376
1096,Canarias,200805,Mercantiles,Número de Sociedades,310
1097,Canarias,200804,Mercantiles,Número de Sociedades,357
1098,Canarias,200803,Mercantiles,Número de Sociedades,376
1099,Canarias,200802,Mercantiles,Número de Sociedades,362
1100,Canarias,200801,Mercantiles,Número de Sociedades,458
1101,Cantabria,202604,Mercantiles,Número de Sociedades,110
1102,Cantabria,202603,Mercantiles,Número de Sociedades,109
1103,Cantabria,202602,Mercantiles,Número de Sociedades,107
1104,Cantabria,202601,Mercantiles,Número de Sociedades,77
1105,Cantabria,202512,Mercantiles,Número de Sociedades,76
1106,Cantabria,202511,Mercantiles,Número de Sociedades,81
1107,Cantabria,202510,Mercantiles,Número de Sociedades,76
1108,Cantabria,202509,Mercantiles,Número de Sociedades,70
1109,Cantabria,202508,Mercantiles,Número de Sociedades,50
1110,Cantabria,202507,Mercantiles,Número de Sociedades,78
1111,Cantabria,202506,Mercantiles,Número de Sociedades,87
1112,Cantabria,202505,Mercantiles,Número de Sociedades,84
1113,Cantabria,202504,Mercantiles,Número de Sociedades,110
1114,Cantabria,202503,Mercantiles,Número de Sociedades,96
1115,Cantabria,202502,Mercantiles,Número de Sociedades,59
1116,Cantabria,202501,Mercantiles,Número de Sociedades,103
1117,Cantabria,202412,Mercantiles,Número de Sociedades,55
1118,Cantabria,202411,Mercantiles,Número de Sociedades,78
1119,Cantabria,202410,Mercantiles,Número de Sociedades,77
1120,Cantabria,202409,Mercantiles,Número de Sociedades,80
1121,Cantabria,202408,Mercantiles,Número de Sociedades,49
1122,Cantabria,202407,Mercantiles,Número de Sociedades,84
1123,Cantabria,202406,Mercantiles,Número de Sociedades,94
1124,Cantabria,202405,Mercantiles,Número de Sociedades,70
1125,Cantabria,202404,Mercantiles,Número de Sociedades,93
1126,Cantabria,202403,Mercantiles,Número de Sociedades,77
1127,Cantabria,202402,Mercantiles,Número de Sociedades,68
1128,Cantabria,202401,Mercantiles,Número de Sociedades,72
1129,Cantabria,202312,Mercantiles,Número de Sociedades,70
1130,Cantabria,202311,Mercantiles,Número de Sociedades,55
1131,Cantabria,202310,Mercantiles,Número de Sociedades,63
1132,Cantabria,202309,Mercantiles,Número de Sociedades,68
1133,Cantabria,202308,Mercantiles,Número de Sociedades,31
1134,Cantabria,202307,Mercantiles,Número de Sociedades,49
1135,Cantabria,202306,Mercantiles,Número de Sociedades,79
1136,Cantabria,202305,Mercantiles,Número de Sociedades,77
1137,Cantabria,202304,Mercantiles,Número de Sociedades,56
1138,Cantabria,202303,Mercantiles,Número de Sociedades,79
1139,Cantabria,202302,Mercantiles,Número de Sociedades,68
1140,Cantabria,202301,Mercantiles,Número de Sociedades,74
1141,Cantabria,202212,Mercantiles,Número de Sociedades,56
1142,Cantabria,202211,Mercantiles,Número de Sociedades,65
1143,Cantabria,202210,Mercantiles,Número de Sociedades,50
1144,Cantabria,202209,Mercantiles,Número de Sociedades,52
1145,Cantabria,202208,Mercantiles,Número de Sociedades,54
1146,Cantabria,202207,Mercantiles,Número de Sociedades,49
1147,Cantabria,202206,Mercantiles,Número de Sociedades,80
1148,Cantabria,202205,Mercantiles,Número de Sociedades,72
1149,Cantabria,202204,Mercantiles,Número de Sociedades,72
1150,Cantabria,202203,Mercantiles,Número de Sociedades,83
1151,Cantabria,202202,Mercantiles,Número de Sociedades,49
1152,Cantabria,202201,Mercantiles,Número de Sociedades,76
1153,Cantabria,202112,Mercantiles,Número de Sociedades,61
1154,Cantabria,202111,Mercantiles,Número de Sociedades,74
1155,Cantabria,202110,Mercantiles,Número de Sociedades,51
1156,Cantabria,202109,Mercantiles,Número de Sociedades,53
1157,Cantabria,202108,Mercantiles,Número de Sociedades,45
1158,Cantabria,202107,Mercantiles,Número de Sociedades,50
1159,Cantabria,202106,Mercantiles,Número de Sociedades,75
1160,Cantabria,202105,Mercantiles,Número de Sociedades,76
1161,Cantabria,202104,Mercantiles,Número de Sociedades,90
1162,Cantabria,202103,Mercantiles,Número de Sociedades,76
1163,Cantabria,202102,Mercantiles,Número de Sociedades,85
1164,Cantabria,202101,Mercantiles,Número de Sociedades,67
1165,Cantabria,202012,Mercantiles,Número de Sociedades,57
1166,Cantabria,202011,Mercantiles,Número de Sociedades,59
1167,Cantabria,202010,Mercantiles,Número de Sociedades,42
1168,Cantabria,202009,Mercantiles,Número de Sociedades,46
1169,Cantabria,202008,Mercantiles,Número de Sociedades,45
1170,Cantabria,202007,Mercantiles,Número de Sociedades,68
1171,Cantabria,202006,Mercantiles,Número de Sociedades,61
1172,Cantabria,202005,Mercantiles,Número de Sociedades,28
1173,Cantabria,202004,Mercantiles,Número de Sociedades,30
1174,Cantabria,202003,Mercantiles,Número de Sociedades,51
1175,Cantabria,202002,Mercantiles,Número de Sociedades,56
1176,Cantabria,202001,Mercantiles,Número de Sociedades,49
1177,Cantabria,201912,Mercantiles,Número de Sociedades,45
1178,Cantabria,201911,Mercantiles,Número de Sociedades,37
1179,Cantabria,201910,Mercantiles,Número de Sociedades,53
1180,Cantabria,201909,Mercantiles,Número de Sociedades,60
1181,Cantabria,201908,Mercantiles,Número de Sociedades,31
1182,Cantabria,201907,Mercantiles,Número de Sociedades,45
1183,Cantabria,201906,Mercantiles,Número de Sociedades,63
1184,Cantabria,201905,Mercantiles,Número de Sociedades,50
1185,Cantabria,201904,Mercantiles,Número de Sociedades,55
1186,Cantabria,201903,Mercantiles,Número de Sociedades,63
1187,Cantabria,201902,Mercantiles,Número de Sociedades,55
1188,Cantabria,201901,Mercantiles,Número de Sociedades,85
1189,Cantabria,201812,Mercantiles,Número de Sociedades,59
1190,Cantabria,201811,Mercantiles,Número de Sociedades,73
1191,Cantabria,201810,Mercantiles,Número de Sociedades,67
1192,Cantabria,201809,Mercantiles,Número de Sociedades,42
1193,Cantabria,201808,Mercantiles,Número de Sociedades,54
1194,Cantabria,201807,Mercantiles,Número de Sociedades,50
1195,Cantabria,201806,Mercantiles,Número de Sociedades,50
1196,Cantabria,201805,Mercantiles,Número de Sociedades,70
1197,Cantabria,201804,Mercantiles,Número de Sociedades,84
1198,Cantabria,201803,Mercantiles,Número de Sociedades,49
1199,Cantabria,201802,Mercantiles,Número de Sociedades,67
1200,Cantabria,201801,Mercantiles,Número de Sociedades,89
1201,Cantabria,201712,Mercantiles,Número de Sociedades,48
1202,Cantabria,201711,Mercantiles,Número de Sociedades,65
1203,Cantabria,201710,Mercantiles,Número de Sociedades,62
1204,Cantabria,201709,Mercantiles,Número de Sociedades,56
1205,Cantabria,201708,Mercantiles,Número de Sociedades,39
1206,Cantabria,201707,Mercantiles,Número de Sociedades,53
1207,Cantabria,201706,Mercantiles,Número de Sociedades,68
1208,Cantabria,201705,Mercantiles,Número de Sociedades,80
1209,Cantabria,201704,Mercantiles,Número de Sociedades,80
1210,Cantabria,201703,Mercantiles,Número de Sociedades,66
1211,Cantabria,201702,Mercantiles,Número de Sociedades,72
1212,Cantabria,201701,Mercantiles,Número de Sociedades,73
1213,Cantabria,201612,Mercantiles,Número de Sociedades,63
1214,Cantabria,201611,Mercantiles,Número de Sociedades,75
1215,Cantabria,201610,Mercantiles,Número de Sociedades,66
1216,Cantabria,201609,Mercantiles,Número de Sociedades,59
1217,Cantabria,201608,Mercantiles,Número de Sociedades,64
1218,Cantabria,201607,Mercantiles,Número de Sociedades,79
1219,Cantabria,201606,Mercantiles,Número de Sociedades,104
1220,Cantabria,201605,Mercantiles,Número de Sociedades,97
1221,Cantabria,201604,Mercantiles,Número de Sociedades,92
1222,Cantabria,201603,Mercantiles,Número de Sociedades,97
1223,Cantabria,201602,Mercantiles,Número de Sociedades,96
1224,Cantabria,201601,Mercantiles,Número de Sociedades,89
1225,Cantabria,201512,Mercantiles,Número de Sociedades,78
1226,Cantabria,201511,Mercantiles,Número de Sociedades,71
1227,Cantabria,201510,Mercantiles,Número de Sociedades,62
1228,Cantabria,201509,Mercantiles,Número de Sociedades,54
1229,Cantabria,201508,Mercantiles,Número de Sociedades,42
1230,Cantabria,201507,Mercantiles,Número de Sociedades,59
1231,Cantabria,201506,Mercantiles,Número de Sociedades,79
1232,Cantabria,201505,Mercantiles,Número de Sociedades,68
1233,Cantabria,201504,Mercantiles,Número de Sociedades,67
1234,Cantabria,201503,Mercantiles,Número de Sociedades,95
1235,Cantabria,201502,Mercantiles,Número de Sociedades,54
1236,Cantabria,201501,Mercantiles,Número de Sociedades,76
1237,Cantabria,201412,Mercantiles,Número de Sociedades,64
1238,Cantabria,201411,Mercantiles,Número de Sociedades,68
1239,Cantabria,201410,Mercantiles,Número de Sociedades,75
1240,Cantabria,201409,Mercantiles,Número de Sociedades,55
1241,Cantabria,201408,Mercantiles,Número de Sociedades,52
1242,Cantabria,201407,Mercantiles,Número de Sociedades,53
1243,Cantabria,201406,Mercantiles,Número de Sociedades,67
1244,Cantabria,201405,Mercantiles,Número de Sociedades,47
1245,Cantabria,201404,Mercantiles,Número de Sociedades,98
1246,Cantabria,201403,Mercantiles,Número de Sociedades,85
1247,Cantabria,201402,Mercantiles,Número de Sociedades,88
1248,Cantabria,201401,Mercantiles,Número de Sociedades,67
1249,Cantabria,201312,Mercantiles,Número de Sociedades,74
1250,Cantabria,201311,Mercantiles,Número de Sociedades,61
1251,Cantabria,201310,Mercantiles,Número de Sociedades,47
1252,Cantabria,201309,Mercantiles,Número de Sociedades,42
1253,Cantabria,201308,Mercantiles,Número de Sociedades,53
1254,Cantabria,201307,Mercantiles,Número de Sociedades,54
1255,Cantabria,201306,Mercantiles,Número de Sociedades,72
1256,Cantabria,201305,Mercantiles,Número de Sociedades,82
1257,Cantabria,201304,Mercantiles,Número de Sociedades,78
1258,Cantabria,201303,Mercantiles,Número de Sociedades,80
1259,Cantabria,201302,Mercantiles,Número de Sociedades,63
1260,Cantabria,201301,Mercantiles,Número de Sociedades,94
1261,Cantabria,201212,Mercantiles,Número de Sociedades,50
1262,Cantabria,201211,Mercantiles,Número de Sociedades,50
1263,Cantabria,201210,Mercantiles,Número de Sociedades,70
1264,Cantabria,201209,Mercantiles,Número de Sociedades,42
1265,Cantabria,201208,Mercantiles,Número de Sociedades,56
1266,Cantabria,201207,Mercantiles,Número de Sociedades,42
1267,Cantabria,201206,Mercantiles,Número de Sociedades,65
1268,Cantabria,201205,Mercantiles,Número de Sociedades,71
1269,Cantabria,201204,Mercantiles,Número de Sociedades,60
1270,Cantabria,201203,Mercantiles,Número de Sociedades,68
1271,Cantabria,201202,Mercantiles,Número de Sociedades,67
1272,Cantabria,201201,Mercantiles,Número de Sociedades,55
1273,Cantabria,201112,Mercantiles,Número de Sociedades,55
1274,Cantabria,201111,Mercantiles,Número de Sociedades,56
1275,Cantabria,201110,Mercantiles,Número de Sociedades,56
1276,Cantabria,201109,Mercantiles,Número de Sociedades,38
1277,Cantabria,201108,Mercantiles,Número de Sociedades,38
1278,Cantabria,201107,Mercantiles,Número de Sociedades,36
1279,Cantabria,201106,Mercantiles,Número de Sociedades,62
1280,Cantabria,201105,Mercantiles,Número de Sociedades,72
1281,Cantabria,201104,Mercantiles,Número de Sociedades,75
1282,Cantabria,201103,Mercantiles,Número de Sociedades,79
1283,Cantabria,201102,Mercantiles,Número de Sociedades,72
1284,Cantabria,201101,Mercantiles,Número de Sociedades,84
1285,Cantabria,201012,Mercantiles,Número de Sociedades,53
1286,Cantabria,201011,Mercantiles,Número de Sociedades,53
1287,Cantabria,201010,Mercantiles,Número de Sociedades,37
1288,Cantabria,201009,Mercantiles,Número de Sociedades,53
1289,Cantabria,201008,Mercantiles,Número de Sociedades,51
1290,Cantabria,201007,Mercantiles,Número de Sociedades,51
1291,Cantabria,201006,Mercantiles,Número de Sociedades,84
1292,Cantabria,201005,Mercantiles,Número de Sociedades,75
1293,Cantabria,201004,Mercantiles,Número de Sociedades,55
1294,Cantabria,201003,Mercantiles,Número de Sociedades,104
1295,Cantabria,201002,Mercantiles,Número de Sociedades,60
1296,Cantabria,201001,Mercantiles,Número de Sociedades,59
1297,Cantabria,200912,Mercantiles,Número de Sociedades,66
1298,Cantabria,200911,Mercantiles,Número de Sociedades,57
1299,Cantabria,200910,Mercantiles,Número de Sociedades,42
1300,Cantabria,200909,Mercantiles,Número de Sociedades,46
